group,rank,recommended,taxon_id,common_name,scientific_name,countries_with_records,observation_count,review_note
amphibians,150,no,24585,Tanzanian Screeching Frog,Arthroleptis tanneri,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,151,no,24596,Buea Screeching Frog,Arthroleptis variabilis,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,152,no,70538,Hansen's Warty Frog,Callulina hanseni,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,153,no,65555,Forest White-lipped Frog,Hylarana albolabris,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,154,no,66177,Vestergaard's Forest Toad,Nectophrynoides vestergaardi,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,155,no,25361,Phrynobatrachus minutus,Phrynobatrachus minutus,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,156,no,25764,Central Grassland Frog,Ptychadena tellinii,1,5,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,157,no,23459,Kivu Banana Frog,Afrixalus orophilus,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,158,no,27901,Boulenger's Caecilian,Boulengerula boulengeri,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,159,no,25002,Mozambique Rain Frog,Breviceps mossambicus,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,160,no,70534,Kinangop Dainty Frog,Cacosternum kinangopensis,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,161,no,26119,Somali Ornate Frog,Hildebrandtia macrotympanum,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,162,no,142660,Jackie's Reed Frog,Hyperolius jackie,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,163,no,23531,Kouni Valley striped frog,Paracassina kounhiensis,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,164,no,25378,Largen's Dwarf Puddle Frog,Phrynobatrachus inexpectatus,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,165,no,66421,Pale Puddle Frog,Phrynobatrachus pallidus,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,166,no,25765,Small ridged frog,Ptychadena taenioscelis,1,4,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,167,no,23451,Ethiopian Banana Frog,Afrixalus enseticola,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,168,no,23466,Banded Banana Frog,Afrixalus fulvovittatus,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,169,no,23461,Osorio's Spiny Reed Frog,Afrixalus osorioi,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,170,no,23476,Forest Banana Frog,Afrixalus sylvaticus,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,171,no,65062,Amani Screeching Frog,Arthroleptis xenodactylus,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,172,no,65129,Sagalla Caecilian,Boulengerula niedeni,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,173,no,70540,Kindoroko Warty Frog,Callulina laphami,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,174,no,1250331,Congo Wot-wot,Hylambates verrucosus,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,175,no,65922,Jozani Running Frog,Kassina jozani,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,176,no,23432,Karissimbi Forest Tree Frog,Leptopelis karissimbensis,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,177,no,66118,Dar-es-Salaam Toad,Mertensophryne lindneri,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,178,no,66119,Lönnberg's Toad,Mertensophryne lonnbergi,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,179,no,66120,Loveridge's Forest Toad,Mertensophryne loveridgei,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,180,no,66173,Wide-headed Viviparous Toad,Nectophrynoides laticeps,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,181,no,66174,Paula's Viviparous Toad,Nectophrynoides paulae,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,182,no,1659211,Udzungwa Glandular Tree Toad,Nectophrynoides uhehe,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,183,no,25371,Phrynobatrachus graueri,Phrynobatrachus graueri,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,184,no,25387,Phrynobatrachus kinangopensis,Phrynobatrachus kinangopensis,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,185,no,25389,Phrynobatrachus ukingensis,Phrynobatrachus ukingensis,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,186,no,66946,Ikwamba Big-fingered Frog,Probreviceps durirostris,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,187,no,66948,Nkuka Forest Big-fingered Frog,Probreviceps rungwensis,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,188,no,517352,Lake Turkana Toad,Sclerophrys turkanae,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,189,no,25803,Tandy's sand frog,Tomopterna tandyi,1,3,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,190,no,23456,De Witte's Spiny Reed Frog,Afrixalus wittei,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,191,no,476406,Usambara Torrent Frog,Arthroleptides martiensseni,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,192,no,24591,Mottled Squeaker,Arthroleptis poecilonotus,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,193,no,25012,Bale Mountains Tree Frog,Balebreviceps hillmani,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,194,no,65128,Tana River Caecilian,Boulengerula denhardti,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,195,no,27899,Cyamudongo Forest Caecilian,Boulengerula fischeri,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,196,no,27906,Uluguru Pink Caecilian,Boulengerula uluguruensis,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,197,no,70541,Chome Forest Warty Frog,Callulina shengena,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,198,no,24548,Mukuzira Long-fingered Frog,Cardioglossa cyaneospila,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,199,no,24549,Silver Long-Fingered Frog,Cardioglossa leucomystax,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,200,no,24458,Ethiopian Snout-burrower,Hemisus microscaphus,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,201,no,23324,White-snouted Reed Frog,Hyperolius frontalis,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,202,no,23295,Camp Kivu Reed Frog,Hyperolius kuligae,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,203,no,23365,Zanzibar Reed Frog,Hyperolius puncticulatus,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,204,no,1462594,Hyperolius ukaguruensis,Hyperolius ukaguruensis,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,205,no,1250509,Leptopelis diffidens,Leptopelis diffidens,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,206,no,23401,Lake Upemba Forest Tree Frog,Leptopelis parbocagii,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,207,no,23429,Grassland Forest Tree Frog,Leptopelis yaldeni,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,208,no,1121316,West Usambara Puddle Frog,Phrynobatrachus ambanguluensis,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,209,no,25365,Small Puddle Frog,Phrynobatrachus parvulus,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,210,no,66947,Loveridge's Big-fingered Frog,Probreviceps loveridgei,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
amphibians,211,no,24986,Usambara Big-fingered Frog,Probreviceps macrodactylus,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
